"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ABI3",1246.46128921309,3.48779784208414e-06,0.00144269102461337,0.0664591893526615,0.999224467646119
"ABI3BP",3019.01906022601,1.22318445767015e-06,0.00144269454028722,0.0161328106657106,0.862865226938523
"ABL1",31300.8067501977,-4.61687929593331e-07,0.00144268061145599,0.882754782265757,0.999224467646119
"ABL2",5901.74084246441,-5.63917892093384e-07,0.00144269142322368,0.709677806552285,0.999224467646119
"ABLIM1",3818.11845445831,1.64633633582353e-06,0.00144269313119655,0.191195030223107,0.999224467646119
"ABLIM2",498.598918894617,1.10202851317106e-06,0.00144269369242939,0.213263126112811,0.999224467646119
"ABLIM3",2480.32605258813,2.69543322584692e-06,0.00144269124716811,0.16869610778453,0.999224467646119
"ABO",372.373263991437,1.98877097583467e-07,0.00144269120754874,0.902008078609894,0.999224467646119
"ABR",8058.66105970795,-7.05529434594259e-07,0.00144268463905772,0.787143284460126,0.999224467646119
"ABRA",3.98879198906595,-5.37787163168165e-07,0.00144269474549349,0.298587134673076,0.999224467646119
"ABRACL",1923.61672078265,1.63527927435949e-07,0.00144269325674425,0.865842935976589,0.999224467646119
"ABT1",1029.43731013589,-3.12496957370786e-06,0.00144266692745207,0.504893225807566,0.999224467646119
"ABTB1",1699.56370066364,7.61125709215788e-06,0.00144268536879473,0.0349019608408902,0.999224467646119
"ABTB2",1419.47802957723,1.90915070772692e-06,0.00144269275345806,0.185109777893898,0.999224467646119
"ACAA1",3278.54982776743,3.81568314402021e-06,0.00144269052624358,0.1118275184661,0.999224467646119
"ACAA2",3827.67372183012,1.14244780478913e-06,0.00144269081575609,0.529793148526874,0.999224467646119
"ACACA",12375.4820675144,2.08986676532616e-06,0.00144268777077064,0.356583697033122,0.999224467646119
"ACACB",8792.18805036493,2.12980887260028e-06,0.00144269071490544,0.303178304749163,0.999224467646119
"ACAD10",3048.41759002394,-6.82885910169398e-07,0.00144268582431232,0.804236667705206,0.999224467646119
"ACAD11",79.9500667031228,2.70294526631043e-06,0.00144268732774617,0.317767896962967,0.999224467646119
"ACAD8",1372.74919902424,-1.04331339257447e-06,0.00144268925044705,0.62209245949631,0.999224467646119
"ACAD9",4088.42586461083,-2.28101214192742e-06,0.00144268235960638,0.475216210509026,0.999224467646119
"ACADL",476.316724991917,1.61291104491969e-06,0.00144269467115612,0.0416025287874256,0.999224467646119
"ACADM",3774.54501178848,3.14049112528978e-06,0.00144268888482103,0.216634904348653,0.999224467646119
"ACADS",1197.85170560679,3.30647255533775e-06,0.00144269071471395,0.140931085301049,0.999224467646119
"ACADSB",5050.65184650525,1.30189027935567e-06,0.00144269287646264,0.368714249635426,0.999224467646119
"ACADVL",15602.8891984843,4.81702698482206e-07,0.00144267934560537,0.896277814587191,0.999224467646119
"ACAP1",752.057168880064,5.39157008626487e-07,0.00144269304576035,0.575719650592064,0.999224467646119
"ACAP2",4224.00574065528,-7.34281754768905e-07,0.00144265310117849,0.894638774397533,0.999224467646119
